PID,FAILURE,DAY0SMART0,DAY0SMART1,DAY0SMART2,DAY0SMART3,DAY0SMART4,DAY0SMART5,DAY0SMART6,DAY0SMART7,DAY0SMART8,DAY0SMART9,DAY0SMART10,DAY1SMART0,DAY1SMART1,DAY1SMART2,DAY1SMART3,DAY1SMART4,DAY1SMART5,DAY1SMART6,DAY1SMART7,DAY1SMART8,DAY1SMART9,DAY1SMART10,DAY2SMART0,DAY2SMART1,DAY2SMART2,DAY2SMART3,DAY2SMART4,DAY2SMART5,DAY2SMART6,DAY2SMART7,DAY2SMART8,DAY2SMART9,DAY2SMART10,DAY3SMART0,DAY3SMART1,DAY3SMART2,DAY3SMART3,DAY3SMART4,DAY3SMART5,DAY3SMART6,DAY3SMART7,DAY3SMART8,DAY3SMART9,DAY3SMART10,DAY4SMART0,DAY4SMART1,DAY4SMART2,DAY4SMART3,DAY4SMART4,DAY4SMART5,DAY4SMART6,DAY4SMART7,DAY4SMART8,DAY4SMART9,DAY4SMART10,DAY5SMART0,DAY5SMART1,DAY5SMART2,DAY5SMART3,DAY5SMART4,DAY5SMART5,DAY5SMART6,DAY5SMART7,DAY5SMART8,DAY5SMART9,DAY5SMART10,DAY6SMART0,DAY6SMART1,DAY6SMART2,DAY6SMART3,DAY6SMART4,DAY6SMART5,DAY6SMART6,DAY6SMART7,DAY6SMART8,DAY6SMART9,DAY6SMART10,DAY7SMART0,DAY7SMART1,DAY7SMART2,DAY7SMART3,DAY7SMART4,DAY7SMART5,DAY7SMART6,DAY7SMART7,DAY7SMART8,DAY7SMART9,DAY7SMART10,DAY8SMART0,DAY8SMART1,DAY8SMART2,DAY8SMART3,DAY8SMART4,DAY8SMART5,DAY8SMART6,DAY8SMART7,DAY8SMART8,DAY8SMART9,DAY8SMART10,DAY9SMART0,DAY9SMART1,DAY9SMART2,DAY9SMART3,DAY9SMART4,DAY9SMART5,DAY9SMART6,DAY9SMART7,DAY9SMART8,DAY9SMART9,DAY9SMART10,DAY10SMART0,DAY10SMART1,DAY10SMART2,DAY10SMART3,DAY10SMART4,DAY10SMART5,DAY10SMART6,DAY10SMART7,DAY10SMART8,DAY10SMART9,DAY10SMART10,DAY11SMART0,DAY11SMART1,DAY11SMART2,DAY11SMART3,DAY11SMART4,DAY11SMART5,DAY11SMART6,DAY11SMART7,DAY11SMART8,DAY11SMART9,DAY11SMART10,DAY12SMART0,DAY12SMART1,DAY12SMART2,DAY12SMART3,DAY12SMART4,DAY12SMART5,DAY12SMART6,DAY12SMART7,DAY12SMART8,DAY12SMART9,DAY12SMART10,DAY13SMART0,DAY13SMART1,DAY13SMART2,DAY13SMART3,DAY13SMART4,DAY13SMART5,DAY13SMART6,DAY13SMART7,DAY13SMART8,DAY13SMART9,DAY13SMART10,DAY14SMART0,DAY14SMART1,DAY14SMART2,DAY14SMART3,DAY14SMART4,DAY14SMART5,DAY14SMART6,DAY14SMART7,DAY14SMART8,DAY14SMART9,DAY14SMART10,DAY15SMART0,DAY15SMART1,DAY15SMART2,DAY15SMART3,DAY15SMART4,DAY15SMART5,DAY15SMART6,DAY15SMART7,DAY15SMART8,DAY15SMART9,DAY15SMART10,DAY16SMART0,DAY16SMART1,DAY16SMART2,DAY16SMART3,DAY16SMART4,DAY16SMART5,DAY16SMART6,DAY16SMART7,DAY16SMART8,DAY16SMART9,DAY16SMART10,DAY17SMART0,DAY17SMART1,DAY17SMART2,DAY17SMART3,DAY17SMART4,DAY17SMART5,DAY17SMART6,DAY17SMART7,DAY17SMART8,DAY17SMART9,DAY17SMART10,DAY18SMART0,DAY18SMART1,DAY18SMART2,DAY18SMART3,DAY18SMART4,DAY18SMART5,DAY18SMART6,DAY18SMART7,DAY18SMART8,DAY18SMART9,DAY18SMART10,DAY19SMART0,DAY19SMART1,DAY19SMART2,DAY19SMART3,DAY19SMART4,DAY19SMART5,DAY19SMART6,DAY19SMART7,DAY19SMART8,DAY19SMART9,DAY19SMART10
Z3059JEP,0,116,91,84,36,100,100,80,83,20,100,100,118,91,84,36,100,100,80,83,20,100,100,117,91,84,36,100,100,80,83,20,100,100,100,91,84,36,100,100,80,83,20,100,100,115,91,84,36,100,100,80,83,20,100,100,114,91,84,36,100,100,80,83,20,100,100,115,91,84,36,100,100,80,83,20,100,100,118,91,84,36,100,100,80,83,20,100,100,114,91,84,36,100,100,80,83,20,100,100,115,91,84,36,100,100,80,83,20,100,100,105,91,84,36,100,100,80,83,20,100,100,114,91,84,36,100,100,80,83,20,100,100,110,91,84,36,100,100,79,83,21,100,100,108,91,84,36,100,100,80,83,20,100,100,108,91,84,36,100,100,80,83,20,100,100,111,91,84,36,100,100,80,83,20,100,100,119,91,84,36,100,100,80,83,20,100,100,115,91,84,36,100,100,80,83,20,100,100,111,91,84,37,100,100,80,83,20,100,100,116,91,84,37,100,100,80,83,20,100,100
Z302DYPH,0,118,91,88,29,100,100,81,72,19,100,100,118,91,88,29,100,100,81,72,19,100,100,120,91,88,29,100,100,81,72,19,100,100,117,91,88,29,100,100,81,72,19,100,100,119,91,88,29,100,100,82,72,18,100,100,118,91,88,29,100,100,81,72,19,100,100,114,91,88,29,100,100,81,72,19,100,100,115,91,88,29,100,100,81,72,19,100,100,115,91,88,29,100,100,81,72,19,100,100,114,91,88,29,100,100,81,72,19,100,100,109,91,88,29,100,100,82,72,18,100,100,116,91,88,29,100,100,82,72,18,100,100,109,91,88,29,100,100,81,72,19,100,100,119,91,88,29,100,100,81,72,19,100,100,111,91,88,29,100,100,81,72,19,100,100,118,91,88,29,100,100,81,72,19,100,100,117,91,88,29,100,100,81,72,19,100,100,118,91,88,29,100,100,81,72,19,100,100,117,91,88,29,100,100,82,72,18,100,100,116,91,88,29,100,100,81,72,19,100,100
Z304JPRE,0,117,91,84,35,98,100,81,97,19,100,100,113,91,84,35,98,100,81,97,19,100,100,119,91,84,35,98,100,81,97,19,100,100,113,91,84,35,98,100,81,97,19,100,100,118,91,84,35,98,100,81,97,19,100,100,116,91,84,35,98,100,81,97,19,100,100,108,91,84,35,98,100,81,97,19,100,100,118,91,84,35,98,100,81,97,19,100,100,107,91,84,35,98,100,81,97,19,100,100,111,91,84,35,98,100,81,97,19,100,100,118,91,84,35,98,100,81,97,19,100,100,108,91,84,35,98,100,81,97,19,100,100,118,91,84,35,98,100,81,97,19,100,100,102,91,84,35,98,100,81,97,19,100,100,110,91,84,35,98,100,81,97,19,100,100,118,91,84,36,98,100,81,97,19,100,100,118,91,84,36,98,100,80,97,20,100,100,113,91,84,36,98,100,81,97,19,100,100,113,91,84,36,98,100,81,97,19,100,100,111,91,84,36,98,100,80,97,20,100,100
S300XLK8,0,120,92,90,31,100,100,70,92,30,100,100,116,92,90,31,100,100,70,92,30,100,100,114,92,90,31,100,100,70,92,30,100,100,120,92,90,31,100,100,70,92,30,100,100,118,92,90,31,100,100,70,92,30,100,100,111,92,90,31,100,100,70,92,30,100,100,119,92,89,31,100,100,70,92,30,100,100,117,92,89,31,100,100,70,92,30,100,100,117,92,89,31,100,100,70,92,30,100,100,113,92,89,31,100,100,70,92,30,100,100,116,92,89,31,100,100,70,92,30,100,100,117,92,89,31,100,100,70,92,30,100,100,116,92,89,31,100,100,69,92,31,100,100,117,92,89,31,100,100,70,92,30,100,100,114,92,89,31,100,100,70,92,30,100,100,112,92,89,31,100,100,70,92,30,100,100,120,92,89,32,100,100,70,92,30,100,100,117,92,89,32,100,100,69,92,31,100,100,119,92,89,32,100,100,69,92,31,100,100,117,92,89,32,100,100,69,92,31,100,100
Z304SDVG,0,113,92,86,34,100,100,72,84,28,100,100,118,92,86,34,100,100,72,84,28,100,100,115,92,86,34,100,100,72,84,28,100,100,118,92,86,34,100,100,71,84,29,100,100,116,92,86,34,100,100,72,84,28,100,100,119,92,86,34,100,100,72,84,28,100,100,111,92,86,34,100,100,72,84,28,100,100,110,92,86,34,100,100,72,84,28,100,100,113,92,86,34,100,100,72,84,28,100,100,112,92,86,34,100,100,72,84,28,100,100,110,92,85,34,100,100,71,84,29,100,100,118,92,85,34,100,100,72,84,28,100,100,114,92,85,34,100,100,71,84,29,100,100,117,92,85,34,100,100,71,84,29,100,100,117,92,85,34,100,100,72,84,28,100,100,119,92,85,34,100,100,71,84,29,100,100,118,92,85,34,100,100,71,84,29,100,100,102,92,85,34,100,100,71,84,29,100,100,117,92,85,34,100,100,72,84,28,100,100,114,92,85,34,100,100,72,84,28,100,100
Z304J161,0,118,91,87,32,100,100,81,96,19,100,100,117,91,87,32,100,100,81,96,19,100,100,120,91,87,32,100,100,81,96,19,100,100,117,91,87,32,100,100,81,96,19,100,100,117,91,87,32,100,100,81,96,19,100,100,117,91,87,32,100,100,81,96,19,100,100,108,91,87,32,100,100,81,96,19,100,100,119,91,87,32,100,100,81,96,19,100,100,108,91,87,32,100,100,81,96,19,100,100,117,91,87,32,100,100,81,96,19,100,100,109,91,87,32,100,100,81,96,19,100,100,119,91,86,32,100,100,81,96,19,100,100,114,91,86,33,100,100,81,96,19,100,100,111,91,86,33,100,100,81,96,19,100,100,114,91,86,33,100,100,81,96,19,100,100,116,91,86,33,100,100,81,96,19,100,100,118,91,86,33,100,100,81,96,19,100,100,117,91,86,33,100,100,81,96,19,100,100,119,91,86,33,100,100,81,96,19,100,100,116,91,86,33,100,100,81,96,19,100,100
Z304JLT3,0,114,91,84,34,98,100,76,96,24,100,100,115,91,84,34,98,100,77,96,23,100,100,114,91,84,34,98,100,76,96,24,100,100,113,91,84,34,98,100,76,96,24,100,100,117,91,84,34,98,100,76,96,24,100,100,116,91,84,34,98,100,76,96,24,100,100,120,91,84,34,98,100,76,96,24,100,100,99,91,84,34,98,100,76,96,24,100,100,117,91,84,34,98,100,76,96,24,100,100,110,91,84,34,98,100,76,96,24,100,100,118,91,84,34,98,100,76,96,24,100,100,109,91,84,34,98,100,76,96,24,100,100,119,91,84,34,98,100,76,96,24,100,100,117,91,84,34,98,100,76,96,24,100,100,114,91,84,34,98,100,76,96,24,100,100,116,91,84,34,98,100,76,96,24,100,100,119,91,84,34,98,100,77,96,23,100,100,117,91,84,34,98,100,76,96,24,100,100,117,91,84,34,98,100,76,96,24,100,100,114,91,84,34,98,100,76,96,24,100,100
Z305GWWP,0,119,91,80,38,96,100,69,98,31,100,100,120,91,80,38,96,100,68,98,32,100,100,111,91,80,38,96,100,68,98,32,100,100,116,91,80,38,96,100,67,98,33,100,100,118,91,80,38,96,100,67,98,33,100,100,118,91,80,38,96,100,67,98,33,100,100,106,91,80,38,96,100,70,98,30,100,100,117,91,79,38,96,100,69,98,31,100,100,109,91,79,38,96,100,68,98,32,100,100,117,91,79,38,96,100,67,98,33,100,100,116,91,79,38,96,100,67,98,33,100,100,117,91,79,38,96,100,67,98,33,100,100,116,91,79,38,96,100,68,98,32,100,100,112,91,79,38,96,100,68,98,32,100,100,118,91,79,38,96,100,68,98,32,100,100,114,91,79,38,96,100,69,98,31,100,100,118,91,79,38,96,100,70,98,30,100,100,113,91,79,38,96,100,69,98,31,100,100,117,91,78,38,96,100,69,98,31,100,100,119,91,78,38,96,100,69,98,31,100,100
Z304KBL5,0,115,91,84,33,100,100,78,96,22,100,100,115,91,84,33,100,100,78,96,22,100,100,114,91,84,33,100,100,78,96,22,100,100,117,91,84,33,100,100,78,96,22,100,100,114,91,84,33,100,100,78,96,22,100,100,119,91,84,34,100,100,78,96,22,100,100,102,91,84,34,100,100,78,96,22,100,100,114,91,84,34,100,100,78,96,22,100,100,117,91,84,34,100,100,78,96,22,100,100,114,91,84,34,100,100,78,96,22,100,100,112,91,84,34,100,100,78,96,22,100,100,117,91,84,34,100,100,78,96,22,100,100,115,91,84,34,100,100,78,96,22,100,100,102,91,84,34,100,100,78,96,22,100,100,118,91,84,34,100,100,78,96,22,100,100,118,91,84,34,100,100,78,96,22,100,100,117,91,84,34,100,100,78,96,22,100,100,117,91,84,34,100,100,78,96,22,100,100,111,91,84,34,100,100,78,96,22,100,100,112,91,84,34,100,100,78,96,22,100,100
Z305L0GH,0,115,95,88,42,100,100,72,99,28,100,100,119,95,88,42,100,100,71,99,29,100,100,118,95,88,42,100,100,71,99,29,100,100,119,95,88,42,100,100,72,99,28,100,100,113,95,88,42,100,100,72,99,28,100,100,115,95,88,42,100,100,72,99,28,100,100,119,95,88,42,100,100,72,99,28,100,100,115,95,88,42,100,100,72,99,28,100,100,116,95,88,42,100,100,72,99,28,100,100,105,95,88,42,100,100,72,99,28,100,100,112,95,88,42,100,100,72,99,28,100,100,112,95,88,42,100,100,72,99,28,100,100,117,95,88,42,100,100,72,99,28,100,100,114,95,88,42,100,100,72,99,28,100,100,116,95,88,42,100,100,72,99,28,100,100,117,95,88,42,100,100,73,99,27,100,100,114,95,88,42,100,100,72,99,28,100,100,120,95,88,42,100,100,72,99,28,100,100,114,95,88,42,100,100,72,99,28,100,100,114,95,88,42,100,100,73,99,27,100,100
Z3053B1Q,0,115,91,87,33,97,100,77,96,23,100,100,119,91,87,33,97,100,77,96,23,100,100,118,91,87,33,97,100,77,96,23,100,100,114,91,87,33,97,100,77,96,23,100,100,118,91,87,33,97,100,77,96,23,100,100,119,91,87,33,97,100,76,96,24,100,100,117,91,87,33,97,100,77,96,23,100,100,114,91,87,33,97,100,77,96,23,100,100,108,91,87,33,97,100,77,96,23,100,100,111,91,87,33,97,100,76,96,24,100,100,118,91,87,33,97,100,76,96,24,100,100,114,91,87,33,97,100,76,96,24,100,100,118,91,87,33,97,100,77,96,23,100,100,119,91,87,33,97,100,77,96,23,100,100,114,91,87,33,97,100,77,96,23,100,100,105,91,87,33,97,100,77,96,23,100,100,117,91,87,33,97,100,77,96,23,100,100,119,91,87,33,97,100,77,96,23,100,100,112,91,87,33,97,100,72,96,28,100,100,117,91,87,33,97,100,72,96,28,100,100
Z3055TAF,0,119,92,86,35,100,100,80,84,20,100,100,119,92,86,35,100,100,80,84,20,100,100,117,92,86,35,100,100,80,84,20,100,100,115,92,86,35,100,100,80,84,20,100,100,116,92,86,35,100,100,80,84,20,100,100,114,92,86,35,100,100,80,84,20,100,100,102,92,86,35,100,100,80,84,20,100,100,116,92,86,35,100,100,80,84,20,100,100,115,92,86,35,100,100,80,84,20,100,100,119,92,86,35,100,100,80,84,20,100,100,113,92,86,35,100,100,80,84,20,100,100,119,92,86,35,100,100,80,84,20,100,100,117,92,86,35,100,100,80,84,20,100,100,117,92,86,35,100,100,80,84,20,100,100,114,92,86,35,100,100,80,84,20,100,100,118,92,86,36,100,100,80,84,20,100,100,119,92,86,36,100,100,80,84,20,100,100,119,92,86,36,100,100,80,84,20,100,100,118,92,86,36,100,100,80,84,20,100,100,118,92,86,36,100,100,80,84,20,100,100
Z304L9K8,0,117,92,90,29,99,86,83,94,17,100,100,114,92,90,29,99,86,83,94,17,100,100,115,92,90,29,99,86,83,94,17,100,100,118,92,90,29,99,86,83,94,17,100,100,114,92,90,29,99,86,82,94,18,100,100,117,92,90,29,99,86,82,94,18,100,100,116,92,90,29,99,86,82,94,18,100,100,118,92,90,29,99,86,82,94,18,100,100,119,92,90,29,99,86,82,94,18,100,100,119,92,90,29,99,86,82,94,18,100,100,119,92,90,29,99,86,82,94,18,100,100,118,92,90,29,99,86,83,94,17,100,100,109,92,90,29,99,86,83,94,17,100,100,114,92,90,29,99,86,82,94,18,100,100,119,92,90,29,99,86,82,94,18,100,100,112,92,90,29,99,86,82,94,18,100,100,120,92,90,29,99,86,82,94,18,100,100,115,92,90,30,99,86,82,94,18,100,100,115,92,90,30,99,86,82,94,18,100,100,117,92,90,30,99,86,82,94,18,100,100
Z304JWJY,0,118,91,84,34,100,100,82,97,18,100,100,117,91,84,34,100,100,82,97,18,100,100,114,91,84,34,100,100,82,97,18,100,100,119,91,84,34,100,100,82,97,18,100,100,117,91,84,34,100,100,82,97,18,100,100,115,91,84,34,100,100,82,97,18,100,100,116,91,84,34,100,100,82,97,18,100,100,118,91,84,34,100,100,82,97,18,100,100,118,91,84,34,100,100,82,97,18,100,100,118,91,84,34,100,100,82,97,18,100,100,115,91,84,34,100,100,82,97,18,100,100,108,91,84,34,100,100,82,97,18,100,100,114,91,84,35,100,100,83,97,17,100,100,117,91,84,35,100,100,82,97,18,100,100,114,91,84,35,100,100,82,97,18,100,100,105,91,83,35,100,100,82,97,18,100,100,118,91,83,35,100,100,82,97,18,100,100,118,91,83,35,100,100,82,97,18,100,100,118,91,83,35,100,100,82,97,18,100,100,119,91,83,35,100,100,82,97,18,100,100
Z304JW3F,0,119,91,85,33,100,100,80,97,20,100,100,114,91,85,33,100,100,80,97,20,100,100,111,91,85,33,100,100,80,97,20,100,100,110,91,85,33,100,100,80,97,20,100,100,118,91,85,33,100,100,80,97,20,100,100,100,91,85,33,100,100,80,97,20,100,100,106,91,85,33,100,100,80,97,20,100,100,118,91,85,33,100,100,80,97,20,100,100,119,91,85,33,100,100,80,97,20,100,100,119,91,85,33,100,100,80,97,20,100,100,119,91,85,33,100,100,80,97,20,100,100,118,91,85,33,100,100,80,97,20,100,100,116,91,85,33,100,100,80,97,20,100,100,119,91,85,33,100,100,80,97,20,100,100,111,91,85,33,100,100,80,97,20,100,100,120,91,84,33,100,100,80,97,20,100,100,114,91,84,33,100,100,80,97,20,100,100,120,91,84,33,100,100,80,97,20,100,100,117,91,84,34,100,100,80,97,20,100,100,119,91,84,34,100,100,80,97,20,100,100
Z303SJP2,0,119,91,87,34,99,100,81,36,19,100,100,110,91,87,34,99,100,81,36,19,100,100,119,91,87,34,99,100,81,36,19,100,100,116,91,87,34,99,100,81,36,19,100,100,117,91,87,34,99,100,81,36,19,100,100,115,91,87,34,99,100,82,36,18,100,100,117,91,87,34,99,100,82,36,18,100,100,117,91,87,34,99,100,82,36,18,100,100,114,91,87,34,99,100,81,36,19,100,100,117,91,87,34,99,100,81,36,19,100,100,106,91,87,34,99,100,81,36,19,100,100,119,91,87,34,99,100,81,36,19,100,100,117,91,87,34,99,100,81,36,19,100,100,116,91,87,34,99,100,81,36,19,100,100,118,91,87,34,99,100,81,36,19,100,100,114,91,87,34,99,100,82,36,18,100,100,118,91,87,34,99,100,81,36,19,100,100,117,91,87,34,99,100,82,36,18,100,100,115,91,87,34,99,100,81,36,19,100,100,109,91,87,34,99,100,81,36,19,100,100
Z302SYXC,0,108,91,89,33,99,100,74,94,26,100,100,118,91,89,33,99,100,75,94,25,100,100,115,91,89,33,99,100,75,94,25,100,100,115,91,89,33,99,100,75,94,25,100,100,117,91,89,33,99,100,72,94,28,100,100,116,91,89,33,99,100,72,94,28,100,100,117,91,89,33,99,100,75,94,25,100,100,102,91,89,33,99,100,73,94,27,100,100,117,91,89,33,99,100,73,94,27,100,100,114,91,89,33,99,100,73,94,27,100,100,108,91,89,33,99,100,72,94,28,100,100,119,91,89,34,99,100,73,94,27,100,100,116,91,89,34,99,100,73,94,27,100,100,116,91,89,34,99,100,75,94,25,100,100,111,91,89,34,99,100,75,94,25,100,100,114,91,89,34,99,100,75,94,25,100,100,114,91,89,34,99,100,75,94,25,100,100,118,91,89,34,99,100,75,94,25,100,100,118,91,89,34,99,100,75,94,25,100,100,114,91,89,34,99,100,75,94,25,100,100
Z304JW60,0,120,91,84,34,94,100,80,97,20,100,100,114,91,84,34,94,100,80,97,20,100,100,118,91,84,34,94,100,80,97,20,100,100,118,91,83,34,94,100,80,97,20,100,100,117,91,83,35,94,100,80,97,20,100,100,120,91,83,35,94,100,80,97,20,100,100,104,91,83,35,94,100,80,97,20,100,100,112,91,83,35,94,100,80,97,20,100,100,113,91,83,35,94,100,80,97,20,100,100,102,91,83,35,94,100,80,97,20,100,100,120,91,83,35,94,100,80,97,20,100,100,114,91,83,35,94,100,80,97,20,100,100,115,91,83,35,94,100,80,97,20,100,100,111,91,83,35,94,100,80,97,20,100,100,117,91,83,35,94,100,80,97,20,100,100,120,91,83,35,94,100,80,97,20,100,100,116,91,83,35,94,100,80,97,20,100,100,111,91,83,35,94,100,80,97,20,100,100,118,91,83,35,94,100,80,97,20,100,100,116,91,83,35,94,100,80,97,20,100,100
Z305D6HR,0,112,93,83,36,100,100,70,95,30,100,100,116,93,83,36,100,100,70,95,30,100,100,119,93,83,37,100,100,73,95,27,100,100,114,93,83,37,100,100,69,95,31,100,100,119,93,83,37,100,100,74,95,26,100,100,119,93,83,37,100,100,70,95,30,100,100,115,93,83,37,100,100,72,95,28,100,100,102,93,83,37,100,100,70,95,30,100,100,120,93,83,37,100,100,73,95,27,100,100,114,93,83,37,100,100,73,95,27,100,100,120,93,83,37,100,100,72,95,28,100,100,117,93,83,37,100,100,74,95,26,100,100,118,93,83,37,100,100,72,95,28,100,100,102,93,83,37,100,100,71,95,29,100,100,117,93,83,37,100,100,69,95,31,100,100,117,93,83,37,100,100,69,95,31,100,100,118,93,82,37,100,100,69,95,31,100,100,117,93,82,37,100,100,69,95,31,100,100,119,93,82,37,100,100,69,95,31,100,100,114,93,82,37,100,100,72,95,28,100,100
Z304JW8A,0,117,90,67,36,63,99,81,97,19,100,100,118,90,67,36,63,99,81,97,19,100,100,118,90,67,36,63,99,80,97,20,100,100,115,90,67,36,63,99,80,97,20,100,100,116,90,67,36,63,99,80,97,20,100,100,119,90,67,36,63,99,81,97,19,100,100,114,90,67,36,63,99,81,97,19,100,100,116,90,67,36,63,99,81,97,19,100,100,110,90,67,36,63,99,81,97,19,100,100,108,90,67,36,63,99,80,97,20,100,100,118,90,67,36,63,99,81,97,19,100,100,114,90,67,36,63,99,81,97,19,100,100,119,90,67,36,63,99,81,97,19,100,100,117,90,67,36,63,99,81,97,19,100,100,119,90,67,36,63,99,81,97,19,100,100,109,90,67,36,63,99,81,97,19,100,100,119,90,67,36,63,99,81,97,19,100,100,114,90,67,36,63,99,81,97,19,100,100,103,90,67,36,63,99,81,97,19,100,100,116,90,67,36,63,99,81,97,19,100,100
Z30149JT,0,111,92,85,50,93,100,79,27,21,100,100,118,92,85,50,93,100,79,27,21,100,100,114,92,85,50,93,100,78,27,22,100,100,116,92,85,50,93,100,79,27,21,100,100,119,92,85,50,93,100,78,27,22,100,100,119,92,84,50,93,100,79,27,21,100,100,119,92,84,50,93,100,79,27,21,100,100,114,92,84,50,93,100,79,27,21,100,100,119,92,84,51,93,100,78,27,22,100,100,117,92,84,51,93,100,79,27,21,100,100,114,92,84,51,93,100,78,27,22,100,100,100,92,84,51,93,100,79,27,21,100,100,112,92,84,51,93,100,78,27,22,100,100,119,92,84,51,93,100,79,27,21,100,100,114,92,84,51,93,100,79,27,21,100,100,117,92,84,51,93,100,79,27,21,100,100,116,92,84,51,93,100,78,27,22,100,100,114,92,84,51,93,100,79,27,21,100,100,111,92,84,51,93,100,78,27,22,100,100,111,92,84,51,93,100,78,27,22,100,100
S300ZS6E,0,111,92,85,34,100,98,76,96,24,100,100,115,92,85,34,100,98,76,96,24,100,100,119,92,85,34,100,98,76,96,24,100,100,119,92,85,34,100,98,76,96,24,100,100,117,92,85,34,100,98,76,96,24,100,100,111,92,85,34,100,98,76,96,24,100,100,116,92,85,34,100,98,76,96,24,100,100,116,92,85,34,100,98,76,96,24,100,100,117,92,85,34,100,98,76,96,24,100,100,116,92,85,34,100,98,76,96,24,100,100,105,92,85,34,100,98,76,96,24,100,100,119,92,85,34,100,98,76,96,24,100,100,115,92,85,34,100,98,76,96,24,100,100,117,92,85,34,100,98,76,96,24,100,100,119,92,85,34,100,98,76,96,24,100,100,117,92,85,34,100,98,76,96,24,100,100,117,92,85,34,100,98,76,96,24,100,100,114,92,85,34,100,98,76,96,24,100,100,112,92,85,34,100,98,76,96,24,100,100,119,92,85,34,100,98,76,96,24,100,100
Z304KB3Z,0,114,92,84,35,100,100,77,96,23,100,100,119,92,84,36,100,100,78,96,22,100,100,120,92,84,36,100,100,77,96,23,100,100,117,92,84,36,100,100,77,96,23,100,100,117,92,84,36,100,100,77,96,23,100,100,112,92,84,36,100,100,77,96,23,100,100,116,92,84,36,100,100,77,96,23,100,100,114,92,84,36,100,100,77,96,23,100,100,117,92,84,36,100,100,77,96,23,100,100,108,92,84,36,100,100,77,96,23,100,100,108,92,84,36,100,100,77,96,23,100,100,110,92,84,36,100,100,77,96,23,100,100,114,92,84,36,100,100,77,96,23,100,100,119,92,84,36,100,100,77,96,23,100,100,102,92,84,36,100,100,77,96,23,100,100,117,92,84,36,100,100,77,96,23,100,100,114,92,84,36,100,100,77,96,23,100,100,117,92,84,36,100,100,77,96,23,100,100,102,92,84,36,100,100,77,96,23,100,100,120,92,84,36,100,100,77,96,23,100,100
S3010844,0,114,91,89,29,100,100,77,81,23,100,100,116,91,89,29,100,100,77,81,23,100,100,116,91,89,29,100,100,77,81,23,100,100,104,91,89,29,100,100,77,81,23,100,100,113,91,89,29,100,100,77,81,23,100,100,114,91,89,29,100,100,77,81,23,100,100,119,91,89,29,100,100,77,81,23,100,100,117,91,89,29,100,100,77,81,23,100,100,114,91,89,29,100,100,77,81,23,100,100,111,91,89,29,100,100,77,81,23,100,100,120,91,89,29,100,100,77,81,23,100,100,114,91,89,29,100,100,77,81,23,100,100,118,91,89,29,100,100,76,81,24,100,100,117,91,89,29,100,100,77,81,23,100,100,114,91,89,29,100,100,77,81,23,100,100,118,91,89,30,100,100,77,81,23,100,100,117,91,89,30,100,100,77,81,23,100,100,117,91,89,30,100,100,77,81,23,100,100,117,91,89,30,100,100,77,81,23,100,100,115,91,89,30,100,100,77,81,23,100,100
Z302SZ02,0,112,92,88,35,100,100,78,94,22,100,100,114,92,88,35,100,100,78,94,22,100,100,114,92,88,35,100,100,76,94,24,100,100,102,92,88,35,100,100,76,94,24,100,100,100,92,88,35,100,100,77,94,23,100,100,103,92,88,35,100,100,78,94,22,100,100,119,92,88,35,100,100,75,94,25,100,100,115,92,88,35,100,100,78,94,22,100,100,114,92,87,35,100,100,77,94,23,100,100,111,92,87,35,100,100,78,94,22,100,100,109,92,87,35,100,100,80,94,20,100,100,118,92,87,35,100,100,79,94,21,100,100,117,92,87,35,100,100,78,94,22,100,100,117,92,87,35,100,100,79,94,21,100,100,115,92,87,35,100,100,78,94,22,100,100,117,92,87,35,100,100,77,94,23,100,100,111,92,87,35,100,100,78,94,22,100,100,119,92,87,35,100,100,78,94,22,100,100,119,92,87,35,100,100,79,94,21,100,100,119,92,87,35,100,100,79,94,21,100,100
S3010F7V,0,119,98,89,28,100,100,83,82,17,100,100,117,98,89,28,100,100,83,82,17,100,100,116,98,89,28,100,100,83,82,17,100,100,119,98,89,28,100,100,83,82,17,100,100,114,98,89,28,100,100,83,82,17,100,100,118,98,89,28,100,100,83,82,17,100,100,113,98,89,28,100,100,83,82,17,100,100,117,98,89,28,100,100,83,82,17,100,100,120,98,89,28,100,100,83,82,17,100,100,113,98,89,28,100,100,83,82,17,100,100,118,98,89,28,100,100,83,82,17,100,100,117,98,89,28,100,100,83,82,17,100,100,119,98,89,28,100,100,83,82,17,100,100,119,98,89,28,100,100,83,82,17,100,100,115,98,89,28,100,100,83,82,17,100,100,120,98,89,29,100,100,83,82,17,100,100,117,98,89,29,100,100,83,82,17,100,100,120,98,89,29,100,100,83,82,17,100,100,115,98,89,29,100,100,83,82,17,100,100,115,98,89,29,100,100,83,82,17,100,100
